time,seconds_elapsed,z,y,x
1741199039121440000,15.36143994140625,-0.3369055577337742,-3.070122899645567,-9.119514123535156
1741199039131411000,15.371410888671875,-0.5721487303256988,-3.2187457734048364,-10.460888984513282
1741199039141381600,15.381381591796876,-0.7315468267299234,-3.317127821701765,-11.683432883405684
1741199039151351800,15.391351806640625,-0.9075625881969929,-3.2886610211521385,-12.450192331683635
1741199039161322800,15.40132275390625,-1.0570832875788212,-2.9985131229400634,-12.86436349992752
1741199039171293700,15.411293701171875,-1.2984206853926181,-2.677704713526368,-12.836353210973739
1741199039181265000,15.421264892578124,-1.5940287487067282,-2.507317751726508,-12.412227634948492
1741199039191235800,15.43123583984375,-1.9646178187251089,-2.636322317302227,-11.644606601405144
1741199039201205800,15.441205810546874,-2.2344144183039663,-2.7689474114626647,-10.645154834061861
1741199039211177000,15.451177001953125,-2.4793735137462614,-2.531160399606824,-9.833156898653506
1741199039221147600,15.461147705078124,-2.7148727069258687,-2.2094307836949825,-9.126722447478771
1741199039231118800,15.471118896484375,-2.892413047611713,-2.2884978906691074,-8.35448018387556
1741199039241088800,15.4810888671875,-2.729145562428236,-2.719050284871459,-7.500150588694215
1741199039251059700,15.491059814453125,-2.1182116127647457,-3.218411426883936,-6.857296921548247
1741199039261031000,15.501031005859375,-1.4017653245329855,-3.3923400068134066,-6.73114131566286
1741199039271001900,15.511001953125,-0.9391396297216414,-3.1218028180003166,-7.153749472862482
1741199039280973000,15.52097314453125,-0.8793618912376463,-2.5321236916810275,-7.813085488253831
1741199039290943000,15.53094287109375,-1.0178406798623503,-1.9024615145415067,-8.323619766187667
1741199039300914000,15.540913818359375,-1.2359797190487385,-1.3340619076162576,-8.699070450893045
1741199039310884900,15.550884765625,-1.6208501201368868,-0.7276011578440665,-8.836031528431176
1741199039320855800,15.560855712890625,-2.2352000157237053,-0.27703648770451544,-8.745619436100124
1741199039330825700,15.57082568359375,-2.8496213691115377,0.07882453038990497,-8.396585049155354
1741199039340797000,15.580796875,-3.5628023719370363,0.4624129288434982,-7.957699710893631
1741199039350767900,15.590767822265626,-4.193570464491844,0.8910942684769629,-7.509775910651683
1741199039360739000,15.600739013671875,-4.6335704859972,1.271549629601836,-6.921225496101379
1741199039370710000,15.6107099609375,-4.91792869489193,1.522900471907854,-6.045942544740438
1741199039380680200,15.62068017578125,-5.099859964013099,1.6223510262191294,-4.928908938589692
1741199039390651000,15.63065087890625,-5.1630046947121615,1.5813760417521,-3.803919989520311
1741199039400622000,15.6406220703125,-5.059398189765215,1.5251836144089699,-2.8301830936700103
1741199039410593000,15.650593017578124,-4.849564183717966,1.4899310992419719,-1.989358876749873
1741199039420563000,15.66056298828125,-4.523717780137062,1.3748574438631533,-1.2199427764832973
1741199039430534100,15.6705341796875,-4.201628683263063,1.1707552594661712,-0.47531274242699145
1741199039440505000,15.680505126953125,-3.9492438217341896,1.0088485412418842,0.3411579544812441
1741199039450476000,15.69047607421875,-3.639002983564138,0.855047388061881,1.1761667631208896
1741199039460447000,15.700447021484376,-3.348950362420082,0.7151210309773683,1.8841642258286475
1741199039470417000,15.7104169921875,-3.0934815634012223,0.6759878749847412,2.422043606805801
1741199039480387800,15.720387939453126,-2.9309914923310276,0.8658966988563537,2.8238831167429685
1741199039490359000,15.730359130859375,-2.737905207467079,1.0953080965548754,3.2003830182403323
1741199039500330000,15.740330078125,-2.6250726090133187,1.2839929315894842,3.5609663886815306
1741199039510300000,15.7502998046875,-2.6142110232591627,1.538426542341709,3.9728696119934317
1741199039520271000,15.76027099609375,-2.5887188546061513,1.8520047082409261,4.402550484058261
1741199039530242000,15.770241943359375,-2.4622823859527707,2.156987772013247,4.7932402389496565
1741199039540213000,15.780212890625,-2.3422927553512154,2.3749665060713885,5.106152926677465
1741199039550184000,15.790183837890625,-2.216849681649357,2.455916358052194,5.327543515005708
1741199039560153900,15.80015380859375,-2.005411601406336,2.6430238607674834,5.434424511578679
1741199039570125000,15.810125,-1.7141456589497626,2.82636996512264,5.546221921765804
1741199039580096000,15.820095947265624,-1.3949756643928586,2.9552430132731793,5.4421425386101
1741199039590067000,15.83006689453125,-1.258284928228706,3.317844153277576,5.0249400398463
1741199039600037000,15.840037109375,-1.0557225206196308,3.944807008330524,4.476011441588401
1741199039610008000,15.850008056640625,-0.8165371862731874,4.564484382550418,3.8751451508224006
1741199039619979000,15.85997900390625,-0.539804649951309,5.233833550173044,3.3587405195504423
1741199039629950000,15.869949951171876,-0.26837022003754973,6.0550236768186085,2.9988837098181245
1741199039639919900,15.879919921875,-0.04890446229204535,6.944843103054166,2.8774732526332136
1741199039649890800,15.889890869140626,-0.025807810473442078,7.698591094067693,2.92763049146533
1741199039659862000,15.899862060546875,-0.3505716795146465,8.124259223359823,2.9732588546961543
1741199039669833000,15.9098330078125,-0.749506700181961,8.025824568092823,3.086122432810068
1741199039679804200,15.91980419921875,-1.088753998736292,7.58318952190876,3.15296017280817
1741199039689774000,15.929774169921876,-1.4352749415554105,7.366085232597589,2.8608342525213954
1741199039699745000,15.9397451171875,-1.9323592246770858,7.6946233594805,1.9758605127513407
1741199039709716000,15.949716064453124,-2.488039635282755,8.626624223363399,1.0463771846473215
1741199039719687000,15.95968701171875,-3.0053274791300293,9.5971702142179,0.873328310161829
1741199039729656800,15.96965673828125,-3.25195480004549,9.9500682908535,1.8822633606433867
1741199039739628000,15.9796279296875,-2.9356267509162426,9.63948842998743,3.438953289428353
1741199039749599000,15.989598876953124,-2.255278196503967,8.930930410787463,4.59418014037311
1741199039759570200,15.999570068359375,-1.6417653362631797,8.160392028492689,4.9861681183815
1741199039769540000,16.0095400390625,-1.14598059143275,7.477043853873014,4.6058787614732974
1741199039779511000,16.019510986328125,-0.40858781515359877,6.858685745558143,3.581600595909357
1741199039789482200,16.029482177734376,0.3892321764942258,6.147233758482336,2.296003151732683
1741199039799453000,16.039452880859375,1.4340730184197426,5.45068649507165,1.2565560586094855
1741199039809424000,16.049423828125,2.6386826166927815,4.9087715749681,0.6223696820437907
1741199039819394000,16.05939404296875,3.6039410225331783,4.383967948663234,0.3864133927464485
1741199039829365000,16.069364990234376,4.205312340211868,3.8581300108745693,0.49773850924670693
1741199039839336000,16.0793359375,4.444250860190391,3.654493690423667,0.7821031478822231
1741199039849307100,16.08930712890625,4.4353135204970835,3.584171030919254,1.197113689559698
1741199039859277000,16.099277099609374,4.142919304662943,3.5358401307314633,1.8830939662486315
1741199039869248000,16.109248046875,3.71359966712594,3.3600068862244483,2.733096930402517
1741199039879219000,16.119218994140624,3.3122453103572127,2.98525850456953,3.464075455725193
1741199039889190000,16.12918994140625,3.073869100436568,2.3544945036679503,3.9470921966582533
1741199039899159800,16.139159912109374,2.90636909224987,1.586541753952205,4.0770863577932115
1741199039909131000,16.149131103515625,2.822341732519865,0.7259574822902679,3.916324133428931
1741199039919102000,16.15910205078125,2.657985867577791,-0.14591419932246208,3.5789246546983717
1741199039929073200,16.1690732421875,2.341464341703057,-0.9424433474421501,3.2133675874978302
1741199039939044000,16.179044189453126,2.0612930631041526,-1.6027315489917993,2.9440310066461564
1741199039949014000,16.189013916015625,1.8629215313136576,-2.0189526355028153,2.771086761578917
1741199039958985200,16.198985107421876,1.6408096429735421,-2.1181384013980624,2.677615281677246
1741199039968956000,16.208955810546875,1.3097849599719047,-1.914344844558835,2.518621820551157
1741199039978926800,16.2189267578125,0.9273281958967446,-1.546544966867566,2.3544629394859076
1741199039988897000,16.22889697265625,0.5673913066655397,-1.1486918962180614,2.1480250056177375
1741199039998868000,16.238867919921876,0.2968950343847275,-0.7695838580489158,1.7897879060417412
1741199040008839200,16.248839111328124,0.05491116449409164,-0.576040477067232,1.2468249381899832
1741199040018810000,16.25881005859375,-0.0902630575154908,-0.490453612935543,0.4216805209606886
1741199040028780000,16.268780029296874,-0.2719347441187128,-0.4370774120569229,-0.5141846171349287
1741199040038751200,16.278751220703125,-0.4967629056802019,-0.5332072975128889,-1.5784809048324822
1741199040048722000,16.288721923828124,-0.7771382189512253,-0.7652689174592494,-2.636648480516672
1741199040058692900,16.29869287109375,-0.9557610941767692,-1.0725859771370887,-3.604079554221034
1741199040068664000,16.3086640625,-1.0582641679264604,-1.4022539848327635,-4.472706554824113
1741199040078634000,16.318634033203125,-1.1045990719914436,-1.8613386460363863,-5.1601317696243525
1741199040088605000,16.32860498046875,-1.1788298448503016,-2.4015602062255144,-5.713326208633184
1741199040098576100,16.338576171875,-1.3222411214411258,-2.9921453414738175,-6.152184658887982
1741199040108547000,16.348547119140626,-1.438714122223854,-3.4790561672359703,-6.619785804024338
1741199040118517000,16.35851708984375,-1.5240040492355822,-3.7334330793648958,-7.19575204681158
1741199040128488000,16.368488037109376,-1.366906923250109,-3.6636435038238764,-7.790307254734635
1741199040138459000,16.378458984375,-1.1673114026226104,-3.35896906760931,-8.385835691604017
1741199040148430000,16.38843017578125,-1.1282393291674553,-2.8670933129161593,-8.960724660548568
1741199040158400000,16.39839990234375,-1.2245393104933202,-2.2623206623613834,-9.388768286800383
1741199040168371000,16.408370849609376,-1.3846262659445405,-1.7206652699768543,-9.738888715416193
1741199040178342100,16.418342041015624,-1.73966354656592,-1.1513467946410179,-10.02964626995921
1741199040188313000,16.42831298828125,-2.3807563415192066,-0.31489538597762584,-10.360929896157979
1741199040198283000,16.438282958984374,-3.202817551910877,0.7932797909349203,-10.760590893012285
1741199040208254200,16.448254150390625,-3.980820863258838,1.6570973454296587,-10.964737501072882
1741199040218225000,16.458224853515624,-4.643994557116925,1.7394845367372036,-10.575157168728113
1741199040228195800,16.46819580078125,-4.875457334387302,0.9197925396949053,-9.664861356174946
1741199040238167000,16.4781669921875,-4.5651945766463875,-0.3569850536882877,-8.684890534371137
1741199040248137000,16.488136962890625,-3.916385508227348,-1.3940437903702259,-7.993189541947841
1741199040258108000,16.49810791015625,-3.422205860505998,-2.04139769154489,-7.664397148042917
1741199040268079000,16.5080791015625,-3.2566800750017166,-2.388627074894309,-7.513220498147606
1741199040278050000,16.518050048828126,-3.3736078338146207,-2.41717863111794,-7.391785491043329
1741199040288020000,16.52802001953125,-3.5774388000547885,-2.07289816070199,-7.238102995806932
